make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,co2_emissions
AUDI,,SUBCOMPACT,4.2,8,AM7,,14.8,10.6,12.9,297
AUDI,RS 7,MID-SIZE,4.0,8,AS8,Z,16.6,9.4,13.3,313
AUDI,S3,SUBCOMPACT,2.0,4,AM6,Z,10.1,7.7,9.0,207
AUDI,S4,COMPACT,3.0,6,AM7,Z,13.0,8.5,11.0,253
AUDI,S4,COMPACT,3.0,6,M6,Z,13.8,9.0,11.7,269
AUDI,S5,SUBCOMPACT,3.0,6,AM7,Z,13.0,8.5,11.0,253
AUDI,S5,SUBCOMPACT,3.0,6,M6,Z,13.8,9.0,11.7,269
AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,13.3,9.1,11.4,262
AUDI,S6,MID-SIZE,4.0,8,AM7,Z,14.0,8.7,11.7,269
AUDI,S7,MID-SIZE,4.0,8,AM7,Z,14.0,8.7,11.7,269
AUDI,S8,MID-SIZE,4.0,8,AS8,Z,14.6,8.8,11.9,281
AUDI,SQ5,SUV - SMALL,3.0,6,AS8,Z,14.1,9.9,12.2,281
AUDI,,SUBCOMPACT,2.0,4,AM6,Z,10.4,7.6,9.1,209
AUDI,,TWO-SEATER,2.0,4,AM6,Z,10.4,7.7,9.2,212
AUDI,TTS COUPE QUATTRO,SUBCOMPACT,2.0,4,AM6,Z,11.7,8.4,10.2,235
AUDI,TTS ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM6,Z,11.7,8.5,10.2,235
BENTLEY,CONTINENTAL GT,COMPACT,4.0,8,AS8,Z,16.1,9.4,13.1,307
BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS8,Z,18.9,11.2,15.4,354
BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,4.0,8,AS8,Z,17.7,10.3,14.4,337
BENTLEY,,SUBCOMPACT,6.0,12,AS8,Z,19.6,11.7,16.0,368
BENTLEY,CONTINENTAL GT3-R,TWO-SEATER,4.0,8,AS8,Z,17.6,10.1,14.2,327
BENTLEY,FLYING SPUR,MID-SIZE,4.0,8,AS8,Z,17.7,10.0,14.2,334
BENTLEY,FLYING SPUR,MID-SIZE,6.0,12,AS8,Z,20.3,11.9,16.5,388
BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,22.3,13.3,18.2,419
BMW,,SUBCOMPACT,2.0,4,AS8,Z,10.4,7.1,8.9,205
BMW,228i COUPE,SUBCOMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,193
BMW,,SUBCOMPACT,2.0,4,M6,Z,10.7,6.9,9.0,207
BMW,228i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,10.6,7.2,9.1,209
BMW,228i xDRIVE COUPE,SUBCOMPACT,2.0,4,AS8,Z,10.3,6.7,8.7,200
BMW,320i SEDAN,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,193
BMW,320i SEDAN,COMPACT,2.0,4,M6,Z,10.7,6.9,9.0,207
BMW,320i xDRIVE SEDAN,COMPACT,2.0,4,AS8,Z,10.3,6.7,8.7,200
BMW,328d xDRIVE SEDAN,COMPACT,2.0,4,AS8,D,7.6,5.5,6.7,181
BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS8,D,7.6,5.5,6.7,181
BMW,328i SEDAN,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,193
BMW,328i SEDAN,COMPACT,2.0,4,M6,Z,10.7,6.9,9.0,207
BMW,328i xDRIVE SEDAN,COMPACT,2.0,4,AS8,Z,10.6,7.2,9.1,209
BMW,328i xDRIVE GRAN TURISMO,FULL-SIZE,2.0,4,AS8,Z,10.6,7.2,9.1,209
BMW,,STATION WAGON - SMALL,2.0,4,AS8,Z,10.6,7.2,9.1,209
BMW,335i SEDAN,COMPACT,3.0,6,AS8,Z,11.4,7.4,9.6,221
BMW,335i SEDAN,COMPACT,3.0,6,M6,Z,11.5,7.8,9.8,225
BMW,335i xDRIVE SEDAN,COMPACT,3.0,6,AS8,Z,11.9,7.8,10.0,230
BMW,335i xDRIVE SEDAN,COMPACT,3.0,6,M6,Z,12.0,8.3,10.3,237
BMW,335i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS8,Z,11.9,7.8,10.0,230
BMW,428i CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,10.4,7.1,8.9,205
BMW,,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,193
BMW,428i COUPE,COMPACT,2.0,4,M6,Z,10.7,6.9,9.0,207
BMW,428i GRAN COUPE,COMPACT,2.0,4,AS8,Z,10.4,7.1,8.9,205
BMW,,COMPACT,2.0,4,M6,,10.9,6.8,9.0,207
BMW,428i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,11.2,7.5,9.6,221
BMW,428i xDRIVE COUPE,COMPACT,2.0,4,AS8,Z,10.6,7.2,9.1,209
BMW,428i xDRIVE GRAN COUPE,COMPACT,2.0,4,AS8,Z,10.6,7.2,9.1,209
BMW,435i CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.8,7.6,9.9,228
BMW,,COMPACT,3.0,6,AS8,Z,11.4,7.4,9.6,221
BMW,435i COUPE,COMPACT,3.0,6,M6,Z,11.5,7.8,9.8,225
BMW,435i GRAN COUPE,COMPACT,3.0,6,AS8,Z,11.4,7.4,9.6,221
BMW,435i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,12.1,8.1,10.3,237
BMW,435i xDRIVE COUPE,COMPACT,3.0,6,AS8,Z,11.9,7.8,10.0,230
BMW,435i xDRIVE COUPE,COMPACT,3.0,6,M6,Z,12.0,8.3,10.3,237
BMW,435i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS8,Z,11.9,,10.0,230
BMW,528i SEDAN,MID-SIZE,2.0,4,AS8,Z,10.4,7.1,8.9,205
BMW,528i xDRIVE SEDAN,MID-SIZE,,4,AS8,Z,10.6,7.2,9.1,209
BMW,535d xDRIVE SEDAN,MID-SIZE,3.0,6,AS8,D,9.2,6.3,7.9,213
BMW,535i xDRIVE SEDAN,MID-SIZE,3.0,6,AS8,Z,12.1,8.1,10.3,237
BMW,535i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS8,,12.8,8.9,11.0,253
BMW,550i xDRIVE SEDAN,MID-SIZE,4.4,8,AS8,Z,14.4,9.7,12.3,283
BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,294
BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,12.1,8.1,10.3,237
BMW,640i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS8,Z,12.1,8.1,10.3,237
BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,4.4,8,AS8,Z,15.2,9.8,12.8,294
BMW,,COMPACT,4.4,8,AS8,,14.4,9.7,12.3,283
BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,15.2,9.8,12.8,294
BMW,,FULL-SIZE,3.0,6,AS8,D,10.2,7.1,8.8,238
BMW,740Li xDRIVE SEDAN,FULL-SIZE,3.0,6,AS8,Z,12.1,8.1,10.3,237
BMW,750i xDRIVE SEDAN,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,294
BMW,750Li xDRIVE SEDAN,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,294
BMW,760Li SEDAN,FULL-SIZE,6.0,12,AS8,Z,18.7,11.6,15.5,356
BMW,ACTIVEHYBRID 3,COMPACT,3.0,6,AS8,Z,9.7,7.5,8.7,200
BMW,ACTIVEHYBRID 5,MID-SIZE,3.0,6,AS8,Z,10.6,7.9,9.4,216
BMW,ACTIVEHYBRID 7L,FULL-SIZE,3.0,6,AS8,Z,10.6,7.7,9.3,214
BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,15.2,9.8,12.8,294
BMW,ALPINA B7 xDRIVE LWB,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,294
BMW,ALPINA B7 xDRIVE SWB,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,294
BMW,M235i CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.8,8.1,10.2,235
BMW,M235i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.3,9.0,10.8,248
BMW,M235i COUPE,SUBCOMPACT,3.0,6,AS8,Z,11.8,8.1,10.2,235
BMW,M235i COUPE,SUBCOMPACT,3.0,6,M6,Z,11.9,8.5,10.4,239
BMW,M235i xDRIVE COUPE,SUBCOMPACT,3.0,6,AS8,Z,11.9,7.8,10.0,230
BMW,M3 SEDAN,COMPACT,3.0,6,AM7,Z,14.2,9.6,12.1,278
BMW,M3 SEDAN,COMPACT,3.0,6,M6,Z,13.7,9.0,11.6,267
BMW,,SUBCOMPACT,3.0,6,AM7,Z,14.1,9.7,12.1,278
BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,14.1,9.0,11.8,271
BMW,,COMPACT,3.0,6,AM7,Z,14.1,9.7,12.1,278
BMW,M4 COUPE,COMPACT,3.0,6,M6,Z,13.7,9.0,11.6,267
BMW,M5 SEDAN,MID-SIZE,4.4,8,AM7,Z,17.3,11.5,14.7,338
BMW,,MID-SIZE,4.4,8,M6,Z,16.1,10.8,13.7,315
BMW,,SUBCOMPACT,4.4,8,AM7,Z,17.3,11.5,14.7,338
BMW,,SUBCOMPACT,4.4,8,M6,Z,16.1,10.8,13.7,315
BMW,M6 COUPE,COMPACT,,8,AM7,Z,17.3,11.5,14.7,338
BMW,M6 COUPE,COMPACT,4.4,8,M6,Z,16.1,,13.7,315
BMW,M6 GRAN COUPE,COMPACT,4.4,8,AM7,Z,17.3,11.5,14.7,338
BMW,M6 GRAN COUPE,COMPACT,4.4,8,M6,Z,16.1,10.8,13.7,315
BMW,,SUV - SMALL,2.0,4,AS8,Z,10.6,7.2,9.1,209
BMW,,SUV - SMALL,3.0,6,AS8,Z,13.2,8.9,11.2,258
BMW,X3 xDRIVE28d,SUV - SMALL,2.0,4,AS8,D,8.6,6.9,7.9,213
BMW,X3 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,11.1,8.4,9.9,228
BMW,X3 xDRIVE35i,SUV - SMALL,3.0,6,AS8,,12.7,8.8,10.9,251
BMW,X4 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,11.7,8.4,10.2,235
BMW,X4 xDRIVE35i,SUV - SMALL,3.0,6,AS8,Z,12.7,8.8,10.9,251
BMW,,SUV - STANDARD,4.4,8,AS8,Z,16.6,12.1,14.6,336
BMW,X5 xDRIVE35d,SUV - STANDARD,3.0,6,AS8,D,9.9,7.2,8.7,235
BMW,X5 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,13.0,8.9,11.1,255
BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,16.1,10.9,13.8,317
BMW,,SUV - STANDARD,4.4,8,AS8,,16.6,12.1,14.6,336
BMW,X6 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,13.0,8.9,11.1,255
BMW,,SUV - STANDARD,4.4,8,AS8,Z,16.1,10.9,13.8,317
BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,AS8,Z,10.7,,9.1,209
BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,M6,Z,10.7,6.9,9.0,207
BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,AM7,Z,13.7,10.0,12.1,278
BMW,,TWO-SEATER,3.0,6,M6,Z,12.7,9.0,11.0,253
BMW,Z4 sDRIVE35is,TWO-SEATER,3.0,6,AM7,Z,13.7,10.0,12.1,278
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A6,X,14.2,9.9,12.3,283
BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,A6,X,14.6,10.2,12.6,290
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,9.5,7.2,8.5,196
BUICK,,SUV - SMALL,1.4,4,AS6,,10.2,8.0,9.2,212
BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,X,13.7,8.6,11.4,262
BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,E,18.7,12.4,15.8,253
BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,X,13.9,9.1,11.7,269
BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,E,18.6,12.6,15.9,254
BUICK,,MID-SIZE,,4,AS6,X,9.6,6.5,8.2,189
BUICK,,MID-SIZE,2.0,4,AS6,Z,11.4,,9.8,225
BUICK,REGAL,MID-SIZE,2.0,4,M6,Z,11.6,7.6,9.8,225
BUICK,REGAL AWD,MID-SIZE,2.0,4,AS6,Z,12.4,8.7,10.7,246
BUICK,REGAL eASSIST,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,189
BUICK,,COMPACT,2.0,4,AS6,Z,11.4,,9.8,225
BUICK,,COMPACT,2.0,4,M6,Z,11.6,7.6,9.8,225
BUICK,,COMPACT,2.4,4,AS6,X,11.1,7.4,9.4,216
CADILLAC,ATS,COMPACT,2.0,4,AS6,Z,11.1,7.9,9.7,223
CADILLAC,ATS,COMPACT,2.0,4,M6,Z,12.2,,10.3,237
CADILLAC,,COMPACT,2.5,4,AS6,X,11.1,7.2,9.3,214
CADILLAC,ATS,COMPACT,3.6,6,AS6,X,12.8,8.4,10.8,248
CADILLAC,ATS AWD,COMPACT,2.0,4,AS6,Z,11.5,,10.2,235
CADILLAC,ATS AWD,COMPACT,3.6,6,AS6,X,12.8,8.9,11.0,253
CADILLAC,CTS,MID-SIZE,2.0,4,AS6,Z,11.5,7.9,9.9,228
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,12.8,8.2,10.7,246
CADILLAC,,MID-SIZE,2.0,4,AS6,Z,12.3,8.5,10.6,244
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,12.8,8.9,11.0,253
CADILLAC,,MID-SIZE,3.6,6,AS8,Z,15.1,9.9,12.7,292
CADILLAC,ESCALADE 4WD,SUV - STANDARD,6.2,8,A6,Z,16.2,11.4,14.0,322
CADILLAC,ESCALADE 4WD,SUV - STANDARD,6.2,8,A8,Z,15.9,11.1,13.8,317
CADILLAC,ESCALADE ESV 4WD,SUV - STANDARD,6.2,8,A6,Z,16.8,,14.5,334
CADILLAC,ESCALADE ESV 4WD,SUV - STANDARD,6.2,8,A8,Z,16.4,11.7,14.3,329
CADILLAC,SRX,SUV - STANDARD,3.6,6,AS6,X,14.2,9.8,12.3,283
CADILLAC,SRX AWD,SUV - STANDARD,3.6,6,AS6,X,14.8,10.4,12.8,294
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,13.6,8.6,11.3,260
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,13.7,8.9,11.6,267
CADILLAC,,FULL-SIZE,3.6,6,AS6,Z,14.8,,12.6,290
CHEVROLET,CAMARO,COMPACT,3.6,6,AS6,X,13.3,8.8,11.3,260
CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,14.0,,11.5,265
CHEVROLET,CAMARO,COMPACT,6.2,8,AS6,Z,15.3,9.8,12.8,294
CHEVROLET,,COMPACT,6.2,8,M6,Z,15.0,9.9,12.7,292
CHEVROLET,CAMARO 2LS,COMPACT,3.6,6,AS6,X,12.6,,10.5,242
CHEVROLET,,COMPACT,6.2,8,M6,Z,18.1,12.3,15.5,357
CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,AS6,Z,19.9,13.0,16.8,386
CHEVROLET,,COMPACT,6.2,8,M6,Z,16.6,12.4,14.7,338
CHEVROLET,,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.7,9.0,9.4,216
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,11.9,8.8,10.5,242
CHEVROLET,,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.1,10.8,248
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A6,X,13.0,9.2,11.3,260
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.5,11.3,260
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,A6,X,13.5,9.8,11.8,271
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,14.6,8.1,11.7,269
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,13.7,8.2,11.2,258
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,AS8,Z,17.7,10.2,14.3,329
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,M7,Z,15.7,10.6,13.4,308
CHEVROLET,CRUZE,MID-SIZE,1.4,4,AS6,X,9.1,6.3,7.8,179
CHEVROLET,CRUZE,MID-SIZE,1.4,4,M6,X,9.0,6.2,7.8,179
CHEVROLET,CRUZE,MID-SIZE,1.8,4,AS6,X,10.5,6.8,8.8,202
CHEVROLET,CRUZE,MID-SIZE,1.8,4,M6,X,9.4,6.6,8.1,186
CHEVROLET,CRUZE DIESEL,MID-SIZE,2.0,4,AS6,D,8.7,5.1,7.1,192
CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,A6,X,9.0,6.1,7.7,177
CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,M6,X,8.4,5.6,7.1,163
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,209
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,209
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,A6,E,15.6,10.8,13.4,214
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6,A6,X,14.2,9.5,12.1,278
CHEVROLET,EQUINOX AWD,SUV - SMALL,2.4,4,A6,X,11.5,8.2,10.0,230
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4,A6,X,11.5,8.2,10.0,230
CHEVROLET,,SUV - SMALL,2.4,4,A6,E,16.3,11.6,14.2,227
CHEVROLET,EQUINOX AWD,SUV - SMALL,,6,A6,,14.8,9.9,12.6,290
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,,8,A6,X,21.0,14.2,18.0,414
CHEVROLET,,VAN - PASSENGER,6.0,8,A6,X,22.0,14.9,18.8,432
CHEVROLET,EXPRESS 2500 PASSENGER FFV,VAN - PASSENGER,6.0,8,A6,X,22.0,14.9,18.8,432
CHEVROLET,EXPRESS 2500 PASSENGER FFV,VAN - PASSENGER,6.0,8,A6,E,30.3,,25.9,414
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.3,14.3,18.1,416
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,22.2,15.1,19.0,437
CHEVROLET,,VAN - PASSENGER,6.0,8,A6,X,22.2,15.1,19.0,437
CHEVROLET,EXPRESS 3500 PASSENGER FFV,VAN - PASSENGER,6.0,8,A6,E,30.6,20.6,26.1,418
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,AS6,X,10.6,7.5,9.2,212
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,X,12.5,8.2,10.6,244
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,E,17.0,11.5,14.5,232
CHEVROLET,MALIBU,MID-SIZE,2.0,4,AS6,Z,11.4,7.9,9.8,225
CHEVROLET,MALIBU,MID-SIZE,2.5,4,AS6,X,9.3,6.4,8.0,184
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,9.9,11.9,274
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,E,19.3,14.3,17.1,274
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,,12.7,292
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.9,13.8,17.2,275
CHEVROLET,,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.1,11.4,14.0,322
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,,6,A6,X,14.1,10.6,12.5,288
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.3,15.2,18.0,288
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.9,10.7,13.0,299
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.2,14.3,17.5,280
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.3,11.6,14.2,327
CHEVROLET,,COMPACT,1.4,4,AS6,X,9.0,6.8,8.0,184
CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,8.5,6.2,7.5,173
CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.6,6.7,8.3,191
CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,9.0,6.8,8.0,184
CHEVROLET,SONIC RS,COMPACT,1.4,4,AS6,X,9.4,7.0,8.3,191
CHEVROLET,,COMPACT,1.4,4,M6,,8.9,6.9,8.0,184
CHEVROLET,SONIC 5,MID-SIZE,1.4,4,AS6,X,9.0,6.8,8.0,184
CHEVROLET,SONIC 5,MID-SIZE,1.4,4,M6,X,8.5,6.2,7.5,173
CHEVROLET,SONIC 5,MID-SIZE,1.8,4,AS6,X,9.6,6.7,8.3,191
CHEVROLET,SONIC 5,MID-SIZE,1.8,4,M5,X,9.0,6.8,8.0,184
CHEVROLET,,MID-SIZE,1.4,4,AS6,X,9.4,7.0,8.3,191
CHEVROLET,,MID-SIZE,1.4,4,M6,X,8.9,6.9,8.0,184
CHEVROLET,SPARK,SUBCOMPACT,1.2,4,AV,X,7.7,6.1,7.0,161
CHEVROLET,SPARK,SUBCOMPACT,1.2,4,M5,X,7.5,6.0,6.8,156
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,14.9,10.1,12.7,292
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,E,20.2,13.6,17.2,275
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,306
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8,A6,E,22.1,15.4,19.1,306
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,14.9,10.1,12.7,292
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,E,20.2,13.6,17.2,275
CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,299
CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8,A6,E,20.5,14.0,17.6,282
CHEVROLET,,SUV - STANDARD,3.6,6,A6,X,14.2,9.9,12.3,283
CHEVROLET,TRAVERSE AWD,SUV - STANDARD,3.6,6,A6,X,14.6,10.2,12.6,290
CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.2,7.0,8.2,189
CHEVROLET,TRAX,SUV - SMALL,1.4,4,M6,X,9.1,6.9,8.1,186
CHEVROLET,TRAX AWD,SUV - SMALL,1.4,4,AS6,X,9.7,7.6,8.7,200
CHRYSLER,200,MID-SIZE,2.4,4,A9,X,10.2,6.4,8.5,196
CHRYSLER,,MID-SIZE,2.4,4,A9,X,10.2,6.4,8.5,196
CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,E,13.6,8.5,11.3,181
CHRYSLER,200,MID-SIZE,3.6,6,A9,X,12.4,7.5,10.2,235
CHRYSLER,,MID-SIZE,3.6,6,A9,X,12.4,7.5,10.2,235
CHRYSLER,200 FFV,MID-SIZE,,6,A9,E,16.5,10.1,13.6,218
CHRYSLER,200 AWD,MID-SIZE,3.6,6,A9,X,12.8,,10.7,246
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,X,12.8,8.1,10.7,246
CHRYSLER,,MID-SIZE,3.6,6,A9,E,16.9,10.8,14.1,226
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,237
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,237
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,16.8,10.3,13.9,222
CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A8,X,14.8,9.3,12.3,283
CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,251
CHRYSLER,,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,251
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,17.3,11.7,14.8,237
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,A6,X,14.1,9.5,12.0,276
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,,6,A6,E,19.7,13.3,16.8,269
DODGE,,MID-SIZE,3.6,6,A8,X,12.4,7.8,10.3,237
DODGE,,MID-SIZE,5.7,8,M6,X,15.6,10.0,13.1,301
DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,16.8,10.4,13.9,320
DODGE,,MID-SIZE,5.7,8,A8,X,14.8,9.3,12.3,283
DODGE,CHALLENGER (MDS),MID-SIZE,6.4,8,A8,Z,15.7,9.5,12.9,297
DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,16.8,10.4,13.9,320
DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A8,Z,15.7,9.5,12.9,297
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,A8,Z,18.0,10.7,14.7,338
DODGE,,MID-SIZE,6.2,8,M6,Z,18.1,11.4,15.1,347
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,13.7,8.9,11.5,264
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,X,13.7,8.9,11.5,264
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,E,18.7,12.4,15.9,254
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,237
DODGE,,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,237
DODGE,,FULL-SIZE,3.6,6,A8,E,16.8,10.3,13.9,222
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.7,9.6,12.9,297
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.8,9.3,12.3,283
DODGE,,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,251
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,251
DODGE,,FULL-SIZE,3.6,6,A8,E,17.3,11.7,14.8,237
DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,A5,X,16.1,10.0,13.4,308
DODGE,,FULL-SIZE,6.4,8,A8,Z,15.7,9.5,12.9,297
DODGE,CHARGER SRT HELLCAT,FULL-SIZE,6.2,8,A8,Z,18.0,10.7,14.7,338
DODGE,DART,MID-SIZE,2.0,4,M6,X,9.4,6.5,8.1,186
DODGE,DART FFV,MID-SIZE,2.0,4,A6,X,9.9,7.0,8.6,198
DODGE,DART FFV,MID-SIZE,2.0,4,A6,E,13.3,9.3,11.5,184
DODGE,DART,MID-SIZE,2.4,4,A6,X,10.1,6.8,8.6,198
DODGE,DART,MID-SIZE,2.4,4,M6,X,10.5,6.7,8.8,202
DODGE,DART GT,MID-SIZE,2.4,4,A6,X,10.6,7.5,9.2,212
